cluster_id,total_PRCSF,total_AI,total_PLA_AI,total_PLAN_AI,total_PLAAF_AI,total_PLARF_AI,total_PLAOther_AI,total_PAP_AI,total_MPS_AI,NP,growth_percent_5yr,growth_percent_3yr,citations_per_paper,ai_percent,nlp_percent,cv_percent,ro_percent,max_type,level1_mag,subject
28722,43,1,1,0,0,0,1,0,0,1065,-66.67,-64.44,13.46,0.38,0.0,0.0,0.0,Other,internal medicine,"肝纤维化,effect,study"
54345,43,1,1,0,1,0,0,0,0,880,-75.86,-75.86,5.84,0.23,0.0,0.0,0.0,Other,chromatography,"黄芪甲苷,含量测定,hplc"
21681,43,1,1,0,0,0,1,0,0,1545,-39.06,-38.1,15.77,0.13,0.0,0.13,0.0,Other,radiology,"magnetic resonance cholangiopancreatography,magnetic resonance imaging,mrcp"
24132,43,1,1,0,0,0,1,0,0,1118,-81.43,-65.79,20.58,0.36,0.0,0.0,0.0,Other,internal medicine,"treatment,effect,study"
84818,43,2,2,0,1,1,0,0,0,553,2.94,45.83,9.13,0.36,0.0,0.0,0.0,Other,mechanics,"nozzle,thrust,thrust vectoring"
42882,43,1,1,0,0,0,1,0,0,844,-67.24,-50.0,10.44,0.24,0.0,0.0,0.0,Other,pathology,"pleural effusion,effusion,diagnosis"
2980,43,2,2,0,0,0,2,0,0,2874,-19.62,-8.2,28.2,0.59,0.0,0.31,0.0,Other,radiology,"disease,crohn's disease,patients"
72348,43,25,25,2,1,9,13,1,0,553,-56.1,-43.75,8.52,34.54,0.36,1.45,0.36,AI/ML,artificial intelligence,"signals,method,fault diagnosis"
6729,43,16,16,2,3,0,11,0,0,1829,-60.71,-45.0,23.31,0.66,0.0,0.0,0.0,Other,computer network,"paper,cognitive radio,users"
27117,43,1,1,0,0,0,1,0,0,2277,-26.34,-46.25,3.92,0.04,0.0,0.0,0.0,Other,accounting,"行政事业单位,内部控制,internal control"
37816,43,15,13,3,2,1,7,2,1,1397,-76.92,-75.68,5.04,5.87,0.21,0.21,0.14,Other,embedded system,"zigbee,物联网,internet of things"
53359,43,1,1,0,0,0,1,0,0,846,-92.05,-84.44,7.88,0.24,0.0,0.0,0.0,Other,surgery,"cerebral hemorrhage,高血压脑出血,脑出血"
6682,43,1,1,0,0,0,1,0,0,2292,14.94,2.91,32.15,0.17,0.0,0.0,0.0,Other,internal medicine,"acute kidney injury,injury,kidney injury"
992,43,1,1,0,0,0,1,0,0,4199,0.67,-27.07,32.3,0.0,0.0,0.0,0.0,Other,obstetrics,"pregnancy,women,hypothyroidism"
311,43,3,2,0,1,0,1,1,0,3829,-54.02,-42.86,27.33,0.26,0.0,0.05,0.05,Other,computer network,"network,throughput,paper"
266,43,15,15,0,0,0,15,0,0,4416,-63.69,-37.36,39.69,6.79,0.29,0.05,0.18,Other,world wide web,"services,web service,service composition"
62684,43,1,0,0,0,0,0,1,0,936,-56.34,-55.07,6.57,2.88,0.0,0.21,0.0,Other,structural engineering,"results,bolts,rock bolts"
3958,43,1,1,0,0,0,1,0,0,2456,16.35,17.09,20.27,0.37,0.0,0.0,0.61,Other,surgery,"patients,outcomes,replacement"
72876,43,6,5,0,1,0,4,1,0,1192,-84.35,-80.0,3.56,4.87,0.0,0.08,0.92,Other,embedded system,"sensor,传感器,单片机"
59470,43,1,1,0,0,0,1,0,0,808,-70.83,-71.23,6.43,0.0,0.0,0.0,0.0,Other,physical therapy,"quality of life,脑卒中,stroke"
12408,43,3,1,0,0,0,1,2,0,1932,-31.53,-35.04,21.22,0.83,0.0,0.05,0.1,Other,neuroscience,"acupuncture,study,effect"
68326,43,17,8,0,1,1,6,6,11,787,-86.36,-83.64,5.69,10.67,0.13,1.65,1.4,Other,artificial intelligence,"反恐情报,system,paper"
3546,43,18,17,10,1,0,7,0,1,2408,-58.88,-58.88,24.94,8.8,0.04,0.33,0.04,Other,data mining,"queries,objects,data"
6252,43,7,7,3,1,0,4,0,0,1836,-64.29,-54.55,18.62,0.38,0.0,0.05,0.0,Other,algorithm,"channels,communication channel,paper"
777,43,6,5,0,1,0,4,0,1,3714,26.5,12.44,18.44,0.59,0.03,0.0,0.03,Other,meteorology,"model,gnss applications,results"
79114,43,10,9,1,1,0,7,1,0,569,-65.38,-64.0,5.46,1.41,0.0,0.0,0.0,Other,electronic engineering,"paper,phase difference,method"
773,43,3,3,3,0,0,0,0,0,3748,-75.0,-55.88,35.71,0.08,0.03,0.0,0.0,Other,electronic engineering,"mimo,system,paper"
31310,43,1,1,0,0,0,1,0,0,905,-52.38,-56.52,20.28,0.33,0.0,0.11,0.0,Other,pathology,"brain injury,traumatic brain injury,apoptosis"
541,43,5,5,1,0,0,4,0,0,4514,2132.0,548.84,51.03,0.47,0.02,0.0,0.02,Other,cancer research,"rna,circular rnas,expression"
28644,43,10,9,2,0,1,6,1,1,1156,-80.41,-75.64,6.85,6.06,0.0,0.09,0.0,Other,analytical chemistry,"近红外光谱,near infrared spectroscopy,near-infrared spectroscopy"
1042,43,16,15,0,2,0,13,2,1,2764,0.5,-11.01,26.62,2.17,0.0,1.16,0.0,Other,algorithm,"encryption,images,scheme"
52185,43,2,2,0,0,0,2,0,0,972,-78.67,-75.38,4.92,0.0,0.0,0.0,0.0,Other,family medicine,"职业暴露,aids,艾滋病"
3897,43,3,3,3,0,0,0,0,0,2261,-25.38,-20.49,15.05,0.8,0.04,0.04,0.0,Other,remote sensing,"radar,results,hf radar"
47933,43,1,1,0,0,0,1,0,0,903,-45.33,-59.41,5.63,0.0,0.0,0.0,0.0,Other,surgery,"total knee arthroplasty,护理,patients"
28737,43,1,1,0,0,0,1,0,0,1127,17.07,33.33,26.07,0.44,0.0,0.09,0.0,Other,pediatrics,"migraine,vertigo,vestibular migraine"
50761,43,3,3,0,1,0,2,0,0,1666,-37.42,-35.33,3.78,0.0,0.0,0.0,0.0,Other,finance,"tax reform,房地产税,消费税"
1967,43,5,3,0,0,0,3,2,0,2625,124.34,55.88,67.26,0.38,0.0,0.0,0.0,Other,cell biology,"necroptosis,death,apoptosis"
28144,43,7,6,0,1,0,5,0,1,2553,-84.67,-78.9,3.69,0.51,0.0,0.0,0.0,Other,knowledge management,"高校图书馆,library,图书馆"
2773,42,1,1,0,0,0,1,0,0,2496,-30.15,-10.32,35.01,0.84,0.0,0.0,0.0,Other,internal medicine,"warfarin,cyp2c9,vkorc1"
66632,42,4,4,1,0,0,3,0,0,821,-66.1,-64.91,5.5,3.41,0.0,0.12,0.61,Other,structural engineering,"vehicle,ride comfort,平顺性"
28227,42,2,2,0,0,0,2,0,0,2377,-85.56,-81.56,3.3,0.67,0.04,0.08,0.0,Other,database,"图书馆,特色数据库,高校图书馆"
3352,42,41,36,4,3,6,23,1,6,5717,7943.33,1263.28,66.2,88.09,0.1,78.7,4.62,CV,artificial intelligence,"detection,object detection,network"
76917,42,13,12,0,1,0,11,1,0,927,-9.43,-60.33,3.67,4.21,0.0,1.08,0.22,Other,remote sensing,"无人机,uav,application"
4094,42,5,5,2,2,0,1,0,0,3120,18.71,34.31,15.15,0.96,0.0,0.03,0.06,Other,mechanics,"system,results,method"
66353,42,1,1,0,0,0,1,0,0,611,-24.24,-34.21,7.76,0.0,0.0,0.0,0.0,Other,metallurgy,"coatings,coating,corrosion"
4406,42,2,2,1,0,1,0,0,0,2727,-25.81,-28.57,16.59,0.15,0.04,0.0,0.0,Other,botany,"cordyceps,study,sinensis"
2086,42,3,2,0,0,0,2,1,1,3739,33.94,7.35,14.92,0.8,0.0,0.0,0.43,Other,structural engineering,"model,results,gear"
35971,42,5,5,0,3,1,1,0,0,852,-55.56,-55.56,10.91,0.35,0.0,0.0,0.0,Other,optics,"array,paper,antenna"
2658,42,13,8,1,1,1,5,2,3,2614,-30.94,-26.15,14.83,3.83,0.11,0.15,0.0,Other,speech recognition,"digital watermarking,watermark,results"
14904,42,1,0,0,0,0,0,0,1,1552,-27.08,-28.57,40.92,0.45,0.0,0.06,0.06,Other,pathology,"injury,traumatic brain injury,axonal injury"
103835,42,1,1,0,0,0,1,0,0,594,-50.0,-62.5,6.85,0.17,0.0,0.0,0.0,Other,nursing,"nurses,护士,核心能力"
115574,42,1,1,0,1,0,0,0,0,296,-38.46,-61.9,5.87,5.07,0.0,0.0,2.7,Other,optics,"radar,results,laser"
38350,42,4,4,0,1,0,3,0,0,1015,-26.87,-30.99,7.18,2.86,0.0,0.1,1.18,Other,remote sensing,"satellite,collision,orbit"
8592,42,1,1,0,0,0,1,0,0,1727,-62.75,-45.71,33.25,0.0,0.0,0.0,0.0,Other,internal medicine,"cancer,expression,study"
13318,42,1,1,1,0,0,0,0,0,1720,-22.43,-4.6,14.58,0.17,0.0,0.0,0.0,Other,electrical engineering,"lightning,voltage,paper"
3176,42,1,1,0,1,0,0,0,0,2487,27.83,27.83,22.27,0.36,0.0,0.2,0.0,Other,surgery,"arteriovenous fistula,fistula,dural arteriovenous fistula"
74316,42,4,4,0,2,0,2,0,0,605,-81.58,-36.36,6.45,0.83,0.17,0.0,0.33,Other,reliability engineering,"reliability,paper,method"
19235,42,1,1,0,0,0,1,0,0,1412,-77.36,-64.71,14.34,0.21,0.0,0.0,0.0,Other,computer security,"proxy signature,scheme,signature scheme"
17887,42,4,4,1,0,0,3,0,0,1462,-70.45,-43.48,15.53,0.48,0.07,0.0,0.0,Other,computer security,"security,model,system"
1477,42,29,24,5,8,0,11,1,4,3294,-42.29,-29.13,21.81,43.72,0.0,51.73,0.03,CV,artificial intelligence,"noise,images,impulse noise"
59418,42,8,8,1,1,1,5,0,0,915,-59.18,-51.22,4.06,8.96,0.0,4.92,0.77,Other,computer hardware,"system,method,fpga"
19699,42,27,26,1,1,2,23,0,1,1773,-60.2,-41.79,22.66,16.24,1.47,0.28,0.17,Other,world wide web,"ontology,paper,ontology (information science)"
2837,42,3,3,0,0,0,3,0,0,2537,41.48,49.22,44.36,2.64,0.0,0.0,0.0,Other,meteorology,"forecasts,model,system"
35464,42,2,2,0,0,1,1,0,0,980,24.32,-16.36,9.02,1.84,0.0,0.1,3.57,Other,algorithm,"attitude determination,gnss applications,system"
29200,42,9,9,3,0,1,5,0,0,1148,-5.56,15.91,10.22,1.48,0.0,0.09,0.61,Other,control theory,"magnetostriction,model,results"
7094,42,1,1,0,0,0,1,0,0,2028,19.7,5.33,25.51,0.35,0.0,0.0,0.2,Other,surgery,"distal pancreatectomy,pancreatectomy,patients"
85483,42,2,2,0,1,2,0,0,0,369,-60.0,-56.52,12.55,0.0,0.0,0.0,0.0,Other,composite material,"properties,behavior,composites"
120569,42,3,3,1,0,0,2,0,0,259,-35.71,0.0,6.54,2.7,0.0,1.54,0.0,Other,acoustics,"design,method,paper"
20093,42,26,25,4,8,3,13,2,0,1196,-66.67,-41.94,21.71,16.47,0.08,5.02,0.08,Other,artificial intelligence,"matching pursuit,signals,method"
4737,42,12,11,1,1,3,6,1,0,2415,-46.07,-30.43,23.16,13.17,0.0,1.16,6.0,Other,algorithm,"collision detection,detection,method"
57662,42,1,1,0,0,0,1,0,0,877,-82.18,-71.88,5.4,0.34,0.0,0.11,0.0,Other,intensive care medicine,"病原菌,尿路感染,urinary tract infection"
2383,42,1,1,0,0,0,1,0,0,2723,62.96,-14.84,29.28,0.66,0.0,0.07,0.04,Other,internal medicine,"melas,patients,disease"
1112,42,3,2,0,0,0,2,2,0,3354,-69.91,-45.6,27.25,0.42,0.0,0.0,0.03,Other,computer network,"network,wireless mesh network,wireless mesh networks"
918,42,1,1,0,0,0,1,0,0,3111,24.64,56.55,112.12,0.16,0.0,0.0,0.0,Other,cell biology,"pi3k/akt/mtor pathway,mtor,target"
36117,42,8,7,2,0,2,4,2,0,1384,-55.48,-61.76,6.92,2.82,0.0,0.22,0.14,Other,computer network,"internet of things,internet,paper"
2576,42,1,1,0,0,0,1,0,0,2523,-32.08,-10.0,34.11,0.08,0.0,0.0,0.0,Other,biochemistry,"cells,hepatocytes,hepatocyte"
303,42,42,42,9,12,10,19,1,0,4589,8.13,44.87,65.34,39.35,0.85,4.14,0.26,AI/ML,artificial intelligence,"method,results,classifier"
4162,42,1,1,0,0,0,1,0,0,2760,-17.86,18.38,34.29,0.11,0.0,0.0,0.0,Other,applied mathematics,"epidemic model,model,stability"
4502,42,20,15,1,1,0,13,1,4,2222,-25.93,6.06,20.47,10.04,0.14,0.09,0.0,Other,computer security,"botnet,botnets,detection"
12439,42,1,1,0,0,0,1,0,0,1811,6.78,5.0,22.23,0.11,0.0,0.0,0.0,Other,internal medicine,"ablation,catheter ablation,arrhythmias"
20929,42,1,1,0,0,0,1,0,0,1595,9.01,-11.03,15.57,0.19,0.0,0.0,0.0,Other,internal medicine,"hypertension,prevalence,study"
5598,42,5,5,0,0,0,5,0,0,2433,-34.64,-31.98,12.81,13.89,0.0,18.7,0.08,Other,remote sensing,"images,accuracy,satellite"
1722,41,1,1,0,0,0,1,0,0,2831,-58.54,-43.33,34.09,0.04,0.0,0.07,0.0,Other,ophthalmology,"degeneration,age-related macular degeneration,macular degeneration"
1865,41,1,1,0,0,0,1,0,0,3065,42.54,38.71,28.57,0.07,0.0,0.03,0.0,Other,immunology,"meningitis,patients,cryptococcal meningitis"
40843,41,6,5,1,0,1,3,1,0,1379,-71.62,-63.79,3.84,4.21,0.07,0.22,0.0,Other,database,"results,webgis,gis"
18917,41,2,2,1,0,0,1,0,0,1317,-55.38,-49.12,12.11,1.59,0.0,0.61,0.08,Other,remote sensing,"lidar,aerosol,method"
79101,41,1,1,0,0,0,1,0,0,550,-40.0,-30.0,6.35,2.73,0.0,0.0,0.36,Other,algorithm,"direction finding,direction,method"
1491,41,34,34,3,7,7,17,0,0,3226,47.47,34.45,28.83,49.38,0.0,49.97,0.06,CV,artificial intelligence,"change detection,images,detection"
11750,41,1,1,0,0,0,1,0,0,2466,-12.99,-25.28,11.97,0.41,0.0,0.0,0.0,Other,medical education,"team-based learning,students,learning"
107005,41,4,4,1,1,1,2,0,0,315,-64.71,-64.71,6.24,0.63,0.0,0.0,0.0,Other,composite material,"carbon nanotubes,properties,propellant"
64562,41,1,1,0,1,0,0,0,0,1106,-68.63,-75.94,5.21,0.0,0.0,0.0,0.0,Other,nursing,"diabetes mellitus,糖尿病,中医护理"
44867,41,5,5,0,2,0,3,0,0,1049,-3.92,0.0,8.19,1.81,0.0,0.0,0.76,Other,control theory,"landing gear,model,system"
17138,41,18,16,2,2,3,9,0,2,1518,-63.89,-53.57,20.66,3.43,0.0,2.64,0.0,Other,artificial intelligence,"jpeg2000,image compression,jpeg 2000"
50026,41,3,3,2,0,0,1,0,0,1466,-73.38,-68.91,3.62,0.89,0.0,0.0,0.14,Other,remote sensing,"精度分析,gamit,cors"
739,41,2,2,1,0,0,1,0,0,3438,37.22,34.97,35.67,0.32,0.0,0.0,0.03,Other,meteorology,"tropical cyclone,tropical cyclones,intensity"
9189,41,2,2,0,0,0,2,0,0,1754,-55.56,-20.0,22.38,0.46,0.0,0.0,0.0,Other,computer network,"paper,network,bandwidth (signal processing)"
34815,41,2,2,2,0,0,0,0,0,879,-50.0,-28.0,16.72,0.11,0.0,0.0,0.11,Other,optics,"laser,pulses,water"
5568,41,5,5,0,0,0,5,0,0,1754,-19.35,15.38,49.13,0.23,0.0,0.0,0.0,Other,neuroscience,"hcn channels,neurons,expression"
53394,41,7,7,1,0,0,6,0,0,780,-36.0,-46.67,6.6,4.62,0.0,0.13,0.77,Other,control engineering,"method,results,system"
591,41,1,1,0,1,0,0,0,0,4152,-6.95,-18.31,24.34,0.92,0.0,1.3,0.0,Other,ophthalmology,"glaucoma,eyes,study"
273,41,1,1,0,0,0,1,0,0,4488,41.98,11.87,28.46,1.74,0.0,0.09,0.0,Other,immunology,"encephalitis,patients,antibodies"
80597,41,23,22,3,3,9,7,2,0,480,-45.95,-62.26,6.41,40.0,0.0,38.96,0.21,CV,artificial intelligence,"results,images,image enhancement"
37210,41,1,1,0,0,0,1,0,0,988,-73.13,-72.73,10.53,0.2,0.0,0.0,0.0,Other,internal medicine,"抑郁,post-stroke depression,depression"
78549,41,2,2,1,0,0,1,0,0,597,-67.44,-68.18,7.25,1.17,0.17,0.17,0.0,Other,knowledge management,"services,care,health care"
49748,41,5,5,0,1,1,3,0,0,752,-43.33,-39.29,18.17,11.04,0.0,0.0,0.13,Other,mathematical optimization,"alternative,method,decisions"
3490,41,1,1,0,0,0,1,0,0,2756,31.33,18.67,22.33,2.58,0.0,0.25,0.07,Other,surgery,"reconstruction,mandibular reconstruction,flap"
308,41,1,1,0,0,0,1,0,0,4228,-8.99,2.43,27.8,1.25,0.0,0.09,0.14,Other,dentistry,"study,canal,test"
53833,41,21,16,0,0,1,15,1,5,885,-76.81,-76.81,5.99,26.55,17.85,0.23,0.0,AI/ML,artificial intelligence,"paper,similarity,method"
58452,41,4,4,3,0,0,1,0,0,716,-22.5,-13.89,9.34,0.84,0.0,0.0,1.12,Other,marine engineering,"results,model,helicopter"
36767,41,1,1,0,0,0,1,0,0,951,-61.18,-67.0,10.07,0.0,0.0,0.11,0.0,Other,internal medicine,"chronic obstructive pulmonary disease,多索茶碱,慢性阻塞性肺疾病"
6449,41,2,2,0,1,1,1,0,0,2290,2.48,6.9,17.56,2.4,0.0,0.04,4.1,Other,classical mechanics,"formulation,model,method"
11514,41,1,1,0,0,0,1,0,0,2133,27.06,6.4,26.09,0.47,0.0,0.0,0.0,Other,internal medicine,"acute pancreatitis,pancreatitis,patients"
4276,41,1,1,0,0,0,1,0,0,2150,-24.0,5.56,52.95,0.19,0.0,0.0,0.05,Other,immunology,"expression,antimicrobial peptides,peptides"
80762,41,28,28,8,5,6,9,0,0,605,-30.77,-34.15,8.32,18.02,0.0,0.17,0.99,Other,control theory,"system,method,results"
67177,41,6,4,0,0,0,4,0,2,784,-71.19,-61.36,7.7,3.06,0.13,0.13,0.0,Other,computer security,"emergency,emergency management,突发事件"
59078,41,1,1,0,0,0,1,0,0,794,-73.68,-79.38,7.83,0.38,0.0,0.0,0.0,Other,dentistry,"全瓷冠,二氧化锆,口腔修复"
25963,41,2,2,0,0,0,2,0,0,1124,-51.28,-47.22,16.26,0.0,0.0,0.0,0.0,Other,internal medicine,"糖尿病肾病,diabetic nephropathy,study"
42396,41,1,1,1,0,0,0,0,0,928,-79.81,-77.17,4.83,0.0,0.0,0.0,0.0,Other,internal medicine,"功能性消化不良,functional dyspepsia,domperidone"
29152,41,1,1,0,0,0,1,0,0,855,-14.29,-10.0,27.19,0.12,0.0,0.0,0.0,Other,pharmacology,"agmatine,effect,study"
4931,41,1,1,0,0,0,1,0,0,2075,-70.97,-62.5,84.87,0.05,0.0,0.0,0.0,Other,immunology,"dendritic cell,dendritic cells,cells"
83577,41,13,13,2,0,3,8,0,0,660,-48.39,-48.39,5.0,3.03,0.0,0.0,1.06,Other,simulation,"consumption,paper,results"
45825,41,1,1,0,0,0,1,0,0,854,-66.67,-70.97,7.16,0.12,0.0,0.0,0.0,Other,anesthesia,"高血压脑出血,cerebral hemorrhage,脑出血"
4757,41,11,11,1,6,1,3,0,0,1968,-25.53,0.0,27.94,5.84,0.0,0.05,0.05,Other,algorithm,"network,wireless sensor network,performance"
10758,41,1,1,0,0,0,1,0,0,1438,2.7,65.22,18.05,0.07,0.0,0.0,0.07,Other,composite material,"composites,sic,silicon carbide"
43614,40,9,9,1,6,0,2,0,0,824,0.0,-18.52,9.47,1.21,0.0,0.12,0.0,Other,remote sensing,"radar,ionosphere,model"
2118,40,8,8,0,0,0,8,0,0,3296,18.46,29.41,27.94,0.21,0.0,0.0,0.0,Other,medical emergency,"patients,mortality,study"
74985,40,14,14,5,4,0,5,0,0,701,-75.47,-70.45,6.16,5.28,0.0,0.0,0.0,Other,operations research,"paper,system,topsis"
76347,40,2,2,0,0,0,2,0,0,597,-27.59,5.0,5.47,0.84,0.0,0.0,0.34,Other,simulation,"model,results,airbag"
2282,40,1,1,0,0,0,1,0,0,3119,-7.49,-18.4,15.29,0.1,0.0,0.03,0.0,Other,virology,"scrub typhus,typhus,orientia tsutsugamushi"
23175,40,3,3,0,0,0,3,0,0,983,34.33,34.33,45.51,0.2,0.0,0.0,0.0,Other,immunology,"a20,expression,cells"
1080,40,1,1,0,0,0,1,0,0,4038,23.94,41.18,25.43,0.15,0.0,0.0,0.0,Other,internal medicine,"mucositis,oral mucositis,patients"
4868,40,1,1,0,1,0,0,0,0,2174,8.47,39.13,26.92,0.0,0.0,0.05,0.0,Other,ophthalmology,"proliferative vitreoretinopathy,vitreoretinopathy,study"
7062,40,1,1,0,0,0,1,0,0,2234,-5.15,-0.77,39.83,3.13,0.04,0.09,0.0,Other,surgery,"epilepsy,epilepsy surgery,patients"
25646,40,2,1,0,0,0,1,1,0,1034,-22.22,-23.44,16.87,0.19,0.0,0.1,0.1,Other,computer security,"signcryption,scheme,signcryption scheme"
4110,40,2,2,0,0,0,2,0,0,2631,-31.08,-32.89,24.41,0.08,0.0,0.0,0.0,Other,microbiology,"anthrax,bacillus anthracis,study"
51529,40,25,25,15,4,1,6,0,0,644,27.03,46.88,10.14,27.95,0.0,4.19,21.58,AI/ML,artificial intelligence,"navigation,terrain,method"
53223,40,10,8,1,1,0,6,0,2,758,-4.35,2.33,9.48,2.24,0.0,2.24,0.26,Other,data mining,"system,grid,data"
2912,40,2,2,0,0,0,2,0,0,2795,-2.0,14.62,28.47,0.72,0.0,0.0,0.61,Other,surgery,"cystectomy,radical cystectomy,bladder cancer"
3523,40,35,35,3,2,2,28,0,0,2299,-47.58,-26.14,16.77,28.49,0.0,23.49,7.22,AI/ML,artificial intelligence,"system,images,camera"
2400,40,17,15,2,0,1,12,3,1,2579,-55.0,-42.55,19.79,3.92,0.47,0.47,0.12,Other,algorithm,"paper,system,pattern matching"
4964,40,6,6,2,0,1,3,0,0,2183,-25.0,-1.18,13.93,0.82,0.0,0.09,2.38,Other,control theory,"gyroscope,paper,mems gyroscope"
34515,40,1,1,0,0,0,1,0,0,777,76.47,30.43,45.19,0.0,0.0,0.0,0.0,Other,immunology,"cells,icos,expression"
2925,40,30,27,4,3,3,17,1,3,2819,28.03,25.41,34.62,66.23,0.0,67.54,0.5,CV,artificial intelligence,"images,method,deblurring"
7772,40,1,1,0,1,0,0,0,0,2336,-8.94,0.0,18.05,0.73,0.0,0.04,0.04,Other,nuclear medicine,"quality assurance,dosimetry,imrt"
13419,40,11,11,0,1,0,10,0,0,1512,-45.28,-23.68,23.84,0.99,0.0,0.0,0.0,Other,computer network,"network,the internet,border gateway protocol"
6906,40,1,1,0,0,0,1,0,0,2618,39.69,2.23,30.14,0.0,0.0,0.0,0.0,Other,internal medicine,"alcoholic hepatitis,hepatitis,disease"
2675,40,2,2,0,0,0,2,0,0,3106,78.36,50.25,27.82,0.16,0.0,0.03,0.03,Other,surgery,"hip fracture,patients,fractures"
21133,40,6,6,2,1,2,2,0,0,1337,112.16,35.34,9.46,0.6,0.0,0.0,0.0,Other,automotive engineering,"system,ship,electric power system"
48264,40,9,9,2,4,0,3,0,0,1448,-68.29,-69.29,4.04,6.08,0.0,0.0,0.0,Other,engineering management,"safety engineering,teaching reform,教学改革"
45801,40,7,7,0,0,1,6,0,0,905,7.32,-20.0,7.34,0.44,0.0,0.0,0.0,Other,remote sensing,"satellite,constellation,design"
100534,40,6,6,1,1,0,4,0,0,748,-72.0,-54.84,3.53,3.34,0.0,0.0,0.13,Other,computer hardware,"system,虚拟仪器,labview"
1949,40,7,6,0,2,1,3,0,1,2829,-74.26,-58.73,23.24,0.11,0.0,0.0,0.0,Other,computer network,"network,performance,paper"
113084,40,5,5,1,4,0,0,0,0,319,-34.38,31.25,6.66,0.63,0.0,0.0,0.94,Other,control theory,"control,aircraft,airdrop"
68517,40,7,6,3,1,1,1,0,1,678,-17.14,-27.5,9.19,5.9,0.29,1.62,0.15,Other,distributed computing,"paper,system,cloud computing"
75266,40,9,8,1,0,0,7,0,1,1024,-69.61,-74.59,3.24,2.15,0.0,0.1,0.1,Other,world wide web,"计算机技术,office automation,办公自动化"
31998,40,1,1,0,1,0,0,0,0,852,-47.5,-51.16,24.76,0.0,0.0,0.0,0.0,Other,internal medicine,"pyruvate,effect,ethyl pyruvate"
104409,40,7,7,0,4,1,2,0,0,355,-30.77,-30.77,7.06,0.56,0.0,0.28,0.0,Other,electronic engineering,"method,paper,radar"
44124,40,11,11,4,0,2,5,0,0,825,8.33,8.33,9.12,1.82,0.0,0.0,0.24,Other,algorithm,"time,atomic clock,kalman filter"
43870,40,8,6,0,0,0,6,2,1,1930,-32.67,-64.18,4.14,0.73,0.0,0.05,0.05,Other,mathematics education,"teaching reform,互联网+,教学改革"
4025,40,1,1,0,0,0,1,0,0,2091,-34.48,-19.15,29.87,0.0,0.0,0.0,0.0,Other,biochemistry,"expression,cells,protein"
17021,40,8,8,0,3,0,5,0,0,1303,-43.86,-41.82,18.9,2.3,0.0,0.0,0.08,Other,real time computing,"paper,network,results"
3062,40,8,8,0,0,0,8,0,0,1958,3.4,19.69,58.06,0.26,0.0,0.0,0.0,Other,genetics,"rna,expression,bacteria"
50240,40,3,3,0,0,0,3,0,0,737,-44.44,-50.0,8.94,0.27,0.0,0.0,0.0,Other,internal medicine,"lung cancer,study,cancer"
22950,40,6,4,0,1,0,3,0,2,2731,-69.69,-79.05,4.47,0.44,0.0,0.0,0.07,Other,world wide web,"高校图书馆,university library,微信公众平台"
37788,40,1,1,0,0,0,1,0,0,1867,-77.87,-71.88,3.54,0.59,0.0,0.0,0.0,Other,knowledge management,"高校图书馆,信息共享空间,university library"
43067,40,1,1,0,0,0,1,0,0,926,-74.16,-73.26,6.15,0.0,0.0,0.0,0.0,Other,internal medicine,"2型糖尿病,insulin glargine,甘精胰岛素"
1048,40,1,1,0,0,0,1,0,0,3673,-40.43,-29.11,41.12,0.08,0.0,0.0,0.0,Other,internal medicine,"microalbuminuria,study,patients"
3776,40,13,13,0,1,0,12,0,0,2481,29.74,-5.6,38.81,2.1,0.0,0.0,0.04,Other,anesthesia,"exposure,study,effect"
58084,40,11,11,2,5,1,3,0,0,703,-37.5,-50.0,11.46,0.57,0.0,0.0,0.85,Other,aerospace engineering,"aerodynamics,design,airfoil"
3017,40,2,2,0,0,0,2,0,0,3198,55.65,60.83,23.18,0.03,0.0,0.03,0.25,Other,surgery,"ankle,ligament,ankle instability"
88,40,3,3,0,0,0,3,0,0,5300,189.87,51.39,71.03,0.6,0.0,0.0,0.0,Other,computational biology,"crispr,cas9,genome editing"
23342,40,1,1,0,0,0,1,0,0,1328,-61.29,-52.0,20.1,0.0,0.0,0.0,0.0,Other,internal medicine,"study,jaundice,obstructive jaundice"
14151,40,39,39,4,25,11,7,0,0,1390,-4.55,23.53,38.45,49.21,0.72,7.05,0.22,AI/ML,artificial intelligence,"classification,results,problem"
6013,39,1,1,0,0,0,1,0,0,2053,-36.14,-35.37,31.32,1.36,0.0,0.39,0.0,Other,radiology,"prostate cancer,cancer,magnetic resonance imaging"
60495,39,1,1,0,0,0,1,0,0,776,-41.82,-59.49,7.67,0.26,0.0,0.0,0.0,Other,radiology,"diagnosis,肺癌,lung cancer"
2569,39,2,2,0,0,0,2,0,0,2815,0.81,15.21,36.95,4.94,0.0,5.72,0.0,Other,radiology,"optical coherence tomography,tomography,coherence tomography"
52294,39,25,24,4,5,1,15,2,1,793,-76.81,-62.79,6.55,29.38,0.0,3.28,0.25,AI/ML,artificial intelligence,"paper,method,cluster analysis"
24642,39,20,20,5,4,6,6,2,0,1188,37.14,29.73,21.72,8.08,0.0,0.08,10.35,Other,control theory,"control,sliding mode control,system"
32738,39,1,1,0,1,0,0,0,0,1197,-57.33,-54.93,9.15,0.25,0.0,0.0,0.0,Other,climatology,"降水相态,snowstorm,暴雪"
